tweet_id,favorites,retweets,user_followers,user_favourites,date_time
880095782870896641,26022,3982,8768045,145816,2017-06-28 16:09:20+00:00
879862464715927552,21080,3210,8768045,145816,2017-06-28 00:42:13+00:00
879674319642796034,297,10,8768045,145816,2017-06-27 12:14:36+00:00
879492040517615616,22125,2925,8768045,145816,2017-06-27 00:10:17+00:00
879415818425184262,99659,40770,8768045,145816,2017-06-26 19:07:24+00:00
879376492567855104,15847,2867,8768045,145816,2017-06-26 16:31:08+00:00
879130579576475649,0,6243,8768045,145816,2017-06-26 00:13:58+00:00
879050749262655488,21256,4304,8768045,145816,2017-06-25 18:56:45+00:00
879008229531029506,17900,2467,8768045,145816,2017-06-25 16:07:47+00:00
878776093423087618,18258,3754,8768045,145816,2017-06-25 00:45:22+00:00
878604707211726852,28418,6536,8768044,145816,2017-06-24 13:24:20+00:00
878404777348136964,0,1185,8768044,145816,2017-06-24 00:09:53+00:00
878316110768087041,0,6123,8768044,145816,2017-06-23 18:17:33+00:00
878281511006478336,7297,1185,8768044,145816,2017-06-23 16:00:04+00:00
878057613040115712,39699,6243,8768044,145816,2017-06-23 01:10:23+00:00
877736472329191424,74836,17418,8768044,145816,2017-06-22 03:54:17+00:00
877611172832227328,0,73,8768044,145816,2017-06-21 19:36:23+00:00
877556246731214848,21432,3498,8768044,145816,2017-06-21 15:58:08+00:00
877316821321428993,25851,4776,8768044,145816,2017-06-21 00:06:44+00:00
877201837425926144,25578,5134,8768044,145816,2017-06-20 16:29:50+00:00
876838120628539392,19518,3065,8768044,145816,2017-06-19 16:24:33+00:00
876537666061221889,22313,4311,8768044,145816,2017-06-18 20:30:39+00:00
876484053909872640,17723,2183,8768697,145817,2017-06-18 16:57:37+00:00
876120275196170240,26424,4300,8768044,145816,2017-06-17 16:52:05+00:00
875747767867523072,23757,3934,8768044,145816,2017-06-16 16:11:53+00:00
875144289856114688,20684,4522,8768044,145816,2017-06-15 00:13:52+00:00
875097192612077568,25926,5600,8768044,145816,2017-06-14 21:06:43+00:00
875021211251597312,24076,4352,8768044,145816,2017-06-14 16:04:48+00:00
874680097055178752,26280,4270,8768044,145816,2017-06-13 17:29:20+00:00
874434818259525634,0,13400,8768044,145816,2017-06-13 01:14:41+00:00
874296783580663808,24626,3787,8768044,145816,2017-06-12 16:06:11+00:00
874057562936811520,21477,3670,8768044,145816,2017-06-12 00:15:36+00:00
874012996292530176,32442,9475,8768044,145816,2017-06-11 21:18:31+00:00
873580283840344065,22903,3628,8768044,145816,2017-06-10 16:39:04+00:00
873337748698140672,0,1475,8768044,145816,2017-06-10 00:35:19+00:00
873213775632977920,6786,1475,8768044,145816,2017-06-09 16:22:42+00:00
872967104147763200,25840,5017,8768044,145816,2017-06-09 00:02:31+00:00
872820683541237760,13960,3441,8768044,145816,2017-06-08 14:20:41+00:00
872620804844003328,19630,3377,8768044,145816,2017-06-08 01:06:27+00:00
872486979161796608,38610,8363,8768044,145816,2017-06-07 16:14:40+00:00
872122724285648897,32540,7499,8768044,145816,2017-06-06 16:07:15+00:00
871879754684805121,35660,10206,8768044,145816,2017-06-06 00:01:46+00:00
871762521631449091,19190,3236,8768044,145816,2017-06-05 16:15:56+00:00
871515927908634625,19136,3228,8768044,145816,2017-06-04 23:56:03+00:00
871166179821445120,0,5300,8768044,145816,2017-06-04 00:46:17+00:00
871102520638267392,19859,5123,8768044,145816,2017-06-03 20:33:19+00:00
871032628920680449,21593,3555,8768044,145816,2017-06-03 15:55:36+00:00
870804317367881728,31950,5750,8768044,145816,2017-06-03 00:48:22+00:00
870726314365509632,116,3,8768044,145816,2017-06-02 19:38:25+00:00
870656317836468226,11759,2459,8768044,145816,2017-06-02 15:00:16+00:00
870374049280663552,78822,24631,8768044,145816,2017-06-01 20:18:38+00:00
870308999962521604,20837,3867,8768044,145816,2017-06-01 16:00:09+00:00
870063196459192321,34745,7746,8768044,145816,2017-05-31 23:43:25+00:00
869772420881756160,40455,9418,8768044,145816,2017-05-31 04:27:59+00:00
869702957897576449,26901,5882,8768044,145816,2017-05-30 23:51:58+00:00
869596645499047938,15213,2914,8768044,145816,2017-05-30 16:49:31+00:00
869227993411051520,19451,3534,8768044,145816,2017-05-29 16:24:37+00:00
868880397819494401,62362,13486,8768044,145816,2017-05-28 17:23:24+00:00
868639477480148993,0,1941,8768044,145816,2017-05-28 01:26:04+00:00
868622495443632128,25450,4960,8768044,145816,2017-05-28 00:18:35+00:00
868552278524837888,9614,1941,8768044,145816,2017-05-27 19:39:34+00:00
867900495410671616,23103,3914,8768044,145816,2017-05-26 00:29:37+00:00
867774946302451713,32432,6887,8768044,145816,2017-05-25 16:10:44+00:00
867421006826221569,15366,2334,8768044,145816,2017-05-24 16:44:18+00:00
867072653475098625,0,112,8768044,145816,2017-05-23 17:40:04+00:00
867051520902168576,30790,7392,8768044,145816,2017-05-23 16:16:06+00:00
866720684873056260,19157,4500,8768044,145816,2017-05-22 18:21:28+00:00
866686824827068416,18445,3274,8768044,145816,2017-05-22 16:06:55+00:00
866450705531457537,116886,33110,8768044,145816,2017-05-22 00:28:40+00:00
866334964761202691,50146,13400,8768044,145816,2017-05-21 16:48:45+00:00
866094527597207552,0,7886,8768044,145816,2017-05-21 00:53:21+00:00
865718153858494464,24561,5291,8768044,145816,2017-05-19 23:57:46+00:00
865359393868664832,25371,4713,8768044,145816,2017-05-19 00:12:11+00:00
865006731092295680,26834,7249,8768044,145816,2017-05-18 00:50:50+00:00
864873206498414592,30941,8193,8768044,145816,2017-05-17 16:00:15+00:00
864279568663928832,13980,2848,8768044,145816,2017-05-16 00:41:21+00:00
864197398364647424,28789,8354,8768044,145816,2017-05-15 19:14:50+00:00
863907417377173506,19771,3910,8768044,145816,2017-05-15 00:02:33+00:00
863553081350529029,14650,3959,8768044,145816,2017-05-14 00:34:33+00:00
863471782782697472,0,2299,8768044,145816,2017-05-13 19:11:30+00:00
863432100342583297,22861,4959,8768044,145816,2017-05-13 16:33:49+00:00
863427515083354112,2127,91,8768044,145816,2017-05-13 16:15:35+00:00
863079547188785154,8449,1051,8768044,145816,2017-05-12 17:12:53+00:00
863062471531167744,8131,2299,8768044,145816,2017-05-12 16:05:02+00:00
862831371563274240,18455,4871,8768044,145816,2017-05-12 00:46:44+00:00
862722525377298433,16435,3347,8768044,145816,2017-05-11 17:34:13+00:00
862457590147678208,19673,4675,8768044,145816,2017-05-11 00:01:27+00:00
862096992088072192,71469,21954,8768044,145816,2017-05-10 00:08:34+00:00
861383897657036800,34753,10165,8768044,145816,2017-05-08 00:54:59+00:00
861288531465048066,16536,3926,8768044,145816,2017-05-07 18:36:02+00:00
861005113778896900,16080,3626,8768044,145816,2017-05-06 23:49:50+00:00
860981674716409858,0,2042,8768044,145816,2017-05-06 22:16:42+00:00
860924035999428608,0,762,8768044,145816,2017-05-06 18:27:40+00:00
860563773140209665,7224,2042,8768044,145816,2017-05-05 18:36:06+00:00
860524505164394496,22790,5054,8768044,145816,2017-05-05 16:00:04+00:00
860276583193509888,17720,3335,8768044,145816,2017-05-04 23:34:55+00:00
860184849394610176,16095,5567,8768044,145816,2017-05-04 17:30:24+00:00
860177593139703809,0,29468,8768044,145816,2017-05-04 17:01:34+00:00
859924526012018688,18908,3909,8768697,145817,2017-05-04 00:15:58+00:00
859851578198683649,14890,3345,8768044,145816,2017-05-03 19:26:06+00:00
859607811541651456,17985,1489,8768044,145816,2017-05-03 03:17:27+00:00
859196978902773760,86872,28778,8768044,145816,2017-05-02 00:04:57+00:00
859074603037188101,32713,13020,8768044,145816,2017-05-01 15:58:40+00:00
858860390427611136,0,7765,8768044,145816,2017-05-01 01:47:28+00:00
858843525470990336,15080,3335,8768044,145816,2017-05-01 00:40:27+00:00
858471635011153920,20819,4646,8768044,145816,2017-04-30 00:02:42+00:00
858107933456039936,15260,2784,8768044,145816,2017-04-28 23:57:28+00:00
857989990357356544,15603,2485,8768044,145816,2017-04-28 16:08:49+00:00
857746408056729600,33223,10192,8768044,145816,2017-04-28 00:00:54+00:00
857393404942143489,5715,1574,8768044,145816,2017-04-27 00:38:11+00:00
857263160327368704,19455,4338,8768044,145816,2017-04-26 16:00:39+00:00
857214891891077121,219,17,8768044,145816,2017-04-26 12:48:51+00:00
857062103051644929,0,164,8768044,145816,2017-04-26 02:41:43+00:00
857029823797047296,18335,3838,8768043,145816,2017-04-26 00:33:27+00:00
856543823941562368,15877,2775,8768043,145816,2017-04-24 16:22:16+00:00
856526610513747968,11543,1805,8768043,145816,2017-04-24 15:13:52+00:00
856330835276025856,0,646,8768043,145816,2017-04-24 02:15:55+00:00
856288084350160898,504,15,8768043,145816,2017-04-23 23:26:03+00:00
856282028240666624,27019,6068,8768043,145816,2017-04-23 23:01:59+00:00
855862651834028034,332,25,8768043,145816,2017-04-22 19:15:32+00:00
855860136149123072,4806,943,8768043,145816,2017-04-22 19:05:32+00:00
855857698524602368,11562,2041,8768043,145816,2017-04-22 18:55:51+00:00
855851453814013952,44568,17403,8768043,145816,2017-04-22 18:31:02+00:00
855818117272018944,25999,5245,8768043,145816,2017-04-22 16:18:34+00:00
855459453768019968,29112,7950,8768042,145816,2017-04-21 16:33:22+00:00
855245323840757760,0,5777,8768043,145816,2017-04-21 02:22:29+00:00
855138241867124737,0,43,8768043,145816,2017-04-20 19:16:59+00:00
854732716440526848,22265,5891,8768043,145816,2017-04-19 16:25:34+00:00
854482394044301312,28667,6677,8768043,145816,2017-04-18 23:50:52+00:00
854365224396361728,18480,4550,8768043,145816,2017-04-18 16:05:17+00:00
854120357044912130,31326,7267,8768043,145816,2017-04-17 23:52:16+00:00
854010172552949760,15906,3066,8768043,145816,2017-04-17 16:34:26+00:00
853760880890318849,28024,5588,8768043,145816,2017-04-17 00:03:50+00:00
853639147608842240,34034,9798,8768043,145816,2017-04-16 16:00:07+00:00
853299958564483072,15215,3468,8768043,145816,2017-04-15 17:32:18+00:00
852936405516943360,0,1952,8768043,145816,2017-04-14 17:27:40+00:00
852912242202992640,8887,1775,8768043,145816,2017-04-14 15:51:39+00:00
852672615818899456,14657,2105,8768043,145816,2017-04-13 23:59:28+00:00
852553447878664193,16036,3395,8768043,145816,2017-04-13 16:05:56+00:00
852311364735569921,32609,9732,8768043,145816,2017-04-13 00:03:59+00:00
852226086759018497,19665,6697,8768043,145816,2017-04-12 18:25:07+00:00
852189679701164033,11284,1555,8768043,145816,2017-04-12 16:00:27+00:00
851861385021730816,0,19,8768043,145816,2017-04-11 18:15:55+00:00
851591660324737024,16046,3412,8768043,145816,2017-04-11 00:24:08+00:00
851464819735769094,23926,6917,8768043,145816,2017-04-10 16:00:07+00:00
851224888060895234,20405,5628,8768043,145816,2017-04-10 00:06:42+00:00
850753642995093505,30432,8981,8768043,145816,2017-04-08 16:54:09+00:00
850380195714523136,12930,2566,8768043,145816,2017-04-07 16:10:12+00:00
850333567704068097,3419,324,8768043,145816,2017-04-07 13:04:55+00:00
850145622816686080,16136,3736,8768043,145816,2017-04-07 00:38:06+00:00
850019790995546112,20189,4798,8768043,145816,2017-04-06 16:18:05+00:00
849776966551130114,30134,7491,8768043,145816,2017-04-06 00:13:11+00:00
849668094696017920,0,4886,8768043,145816,2017-04-05 17:00:34+00:00
849412302885593088,15710,3120,8768043,145816,2017-04-05 00:04:08+00:00
849336543269576704,11305,1877,8768043,145816,2017-04-04 19:03:06+00:00
849051919805034497,41948,8362,8768043,145816,2017-04-04 00:12:06+00:00
848690551926992896,24969,4261,8768043,145816,2017-04-03 00:16:10+00:00
848324959059550208,24497,4554,8768043,145816,2017-04-02 00:03:26+00:00
848213670039564288,8109,722,8768043,145816,2017-04-01 16:41:12+00:00
848212111729840128,16194,3003,8768043,145816,2017-04-01 16:35:01+00:00
847978865427394560,0,3218,8768043,145816,2017-04-01 01:08:10+00:00
847971574464610304,0,426,8768043,145816,2017-04-01 00:39:12+00:00
847962785489326080,23326,5021,8768043,145816,2017-04-01 00:04:17+00:00
847842811428974592,5398,1318,8768043,145816,2017-03-31 16:07:33+00:00
847617282490613760,6944,410,8768043,145816,2017-03-31 01:11:22+00:00
847606175596138505,18634,3386,8768043,145816,2017-03-31 00:27:14+00:00
847251039262605312,20378,4269,8768043,145816,2017-03-30 00:56:03+00:00
847157206088847362,19760,5789,8768043,145816,2017-03-29 18:43:12+00:00
847116187444137987,21331,3146,8768043,145816,2017-03-29 16:00:12+00:00
846874817362120707,19976,3891,8768043,145816,2017-03-29 00:01:05+00:00
846514051647705089,44364,11453,8768043,145816,2017-03-28 00:07:32+00:00
846505985330044928,14027,3041,8768043,145816,2017-03-27 23:35:28+00:00
846153765933735936,31471,8972,8768043,145816,2017-03-27 00:15:53+00:00
846139713627017216,30883,9930,8768043,145816,2017-03-26 23:20:02+00:00
846042936437604353,15909,2843,8768043,145816,2017-03-26 16:55:29+00:00
845812042753855489,29112,8634,8768043,145816,2017-03-26 01:38:00+00:00
845677943972139009,25088,4757,8768043,145816,2017-03-25 16:45:08+00:00
845397057150107648,7610,1792,8768043,145816,2017-03-24 22:08:59+00:00
845306882940190720,23253,5355,8768043,145816,2017-03-24 16:10:40+00:00
845098359547420673,0,7597,8768043,145816,2017-03-24 02:22:04+00:00
844979544864018432,13582,2541,8768043,145816,2017-03-23 18:29:57+00:00
844973813909606400,15034,3169,8768043,145816,2017-03-23 18:07:10+00:00
844580511645339650,16425,3113,8768043,145816,2017-03-22 16:04:20+00:00
844223788422217728,13614,2185,8768043,145816,2017-03-21 16:26:50+00:00
843981021012017153,15159,2928,8768043,145816,2017-03-21 00:22:10+00:00
843856843873095681,21417,4594,8768043,145816,2017-03-20 16:08:44+00:00
843604394117681152,16860,2733,8768043,145816,2017-03-19 23:25:35+00:00
843235543001513987,21488,6001,8768043,145816,2017-03-18 22:59:54+00:00
842846295480000512,15266,3626,8768043,145816,2017-03-17 21:13:10+00:00
842765311967449089,6730,1279,8768043,145816,2017-03-17 15:51:22+00:00
842535590457499648,18094,3493,8768043,145816,2017-03-17 00:38:32+00:00
842163532590374912,24453,5777,8768043,145816,2017-03-16 00:00:07+00:00
842115215311396866,13979,3023,8768043,145816,2017-03-15 20:48:07+00:00
841833993020538882,0,15074,8768043,145816,2017-03-15 02:10:39+00:00
841680585030541313,25728,7789,8768043,145816,2017-03-14 16:01:03+00:00
841439858740625411,12672,3686,8768043,145816,2017-03-14 00:04:30+00:00
841320156043304961,19811,5490,8768043,145816,2017-03-13 16:08:50+00:00
841314665196081154,15854,4649,8768043,145816,2017-03-13 15:47:01+00:00
841077006473256960,22900,5300,8768043,145816,2017-03-13 00:02:39+00:00
840761248237133825,0,1765,8768043,145816,2017-03-12 03:07:56+00:00
840728873075638272,0,16140,8768043,145816,2017-03-12 00:59:17+00:00
840698636975636481,175,2,8768696,145817,2017-03-11 22:59:09+00:00
840696689258311684,12308,974,8768043,145816,2017-03-11 22:51:24+00:00
840632337062862849,9021,1765,8768043,145816,2017-03-11 18:35:42+00:00
840370681858686976,16490,4541,8768043,145816,2017-03-11 01:15:58+00:00
840268004936019968,19303,5744,8768043,145816,2017-03-10 18:27:58+00:00
839990271299457024,13449,2278,8768043,145816,2017-03-10 00:04:21+00:00
839549326359670784,27537,7765,8768043,145816,2017-03-08 18:52:12+00:00
839290600511926273,0,144,8768043,145816,2017-03-08 01:44:07+00:00
839239871831150596,27205,6540,8768043,145816,2017-03-07 22:22:32+00:00
838952994649550848,19713,4009,8768043,145816,2017-03-07 03:22:35+00:00
838921590096166913,11195,2071,8768043,145816,2017-03-07 01:17:48+00:00
838916489579200512,0,35,8768043,145816,2017-03-07 00:57:32+00:00
838831947270979586,0,11034,8768043,145816,2017-03-06 19:21:35+00:00
838561493054533637,10983,1341,8768043,145816,2017-03-06 01:26:54+00:00
838476387338051585,22597,4782,8768043,145816,2017-03-05 19:48:43+00:00
838201503651401729,0,10090,8768043,145816,2017-03-05 01:36:26+00:00
838150277551247360,1678,332,8768043,145816,2017-03-04 22:12:52+00:00
838085839343206401,140,1,8768043,145816,2017-03-04 17:56:49+00:00
838083903487373313,17715,3146,8768043,145816,2017-03-04 17:49:08+00:00
837820167694528512,34281,7886,8768043,145816,2017-03-04 00:21:08+00:00
837482249356513284,3862,444,8768043,145816,2017-03-03 01:58:22+00:00
837471256429613056,12869,2283,8768043,145816,2017-03-03 01:14:41+00:00
837110210464448512,16139,2372,8768043,145816,2017-03-02 01:20:01+00:00
836989968035819520,12830,2294,8768043,145816,2017-03-01 17:22:13+00:00
836753516572119041,19419,4659,8768043,145816,2017-03-01 01:42:39+00:00
836677758902222849,12675,2237,8768043,145816,2017-02-28 20:41:37+00:00
836648853927522308,0,555,8768043,145816,2017-02-28 18:46:45+00:00
836397794269200385,0,27646,8768043,145816,2017-02-28 02:09:08+00:00
836380477523124226,14843,3004,8768043,145816,2017-02-28 01:00:19+00:00
836260088725786625,21436,4321,8768043,145816,2017-02-27 17:01:56+00:00
836001077879255040,19204,4284,8768043,145816,2017-02-26 23:52:43+00:00
835685285446955009,0,8177,8768043,145816,2017-02-26 02:57:52+00:00
835574547218894849,17905,3644,8768043,145816,2017-02-25 19:37:50+00:00
835536468978302976,0,1713,8768043,145816,2017-02-25 17:06:32+00:00
835309094223372289,0,21089,8768043,145816,2017-02-25 02:03:02+00:00
835297930240217089,16576,3035,8768043,145816,2017-02-25 01:18:40+00:00
835264098648616962,7789,1713,8768043,145816,2017-02-24 23:04:14+00:00
835246439529840640,2117,73,8768043,145816,2017-02-24 21:54:03+00:00
835172783151792128,26344,5799,8768043,145816,2017-02-24 17:01:22+00:00
835152434251116546,22570,3038,8768043,145816,2017-02-24 15:40:31+00:00
834931633769889797,10879,1657,8768043,145816,2017-02-24 01:03:08+00:00
834786237630337024,21485,5536,8768043,145816,2017-02-23 15:25:23+00:00
834574053763584002,13770,2560,8768696,145817,2017-02-23 01:22:14+00:00
834477809192075265,0,10728,8768043,145816,2017-02-22 18:59:48+00:00
834458053273591808,9693,1695,8768696,145817,2017-02-22 17:41:18+00:00
834209720923721728,20746,4798,8768043,145816,2017-02-22 01:14:30+00:00
834167344700198914,15944,3685,8768043,145816,2017-02-21 22:26:07+00:00
834089966724603904,10131,2153,8768043,145816,2017-02-21 17:18:39+00:00
834086379323871233,13174,2226,8768043,145816,2017-02-21 17:04:24+00:00
833863086058651648,13516,2425,8768043,145816,2017-02-21 02:17:06+00:00
833826103416520705,18186,3802,8768043,145816,2017-02-20 23:50:09+00:00
833732339549220864,0,223,8768043,145816,2017-02-20 17:37:34+00:00
833722901757046785,20965,3251,8768043,145816,2017-02-20 17:00:04+00:00
833479644947025920,14963,2070,8768043,145816,2017-02-20 00:53:27+00:00
833124694597443584,20357,4886,8768043,145816,2017-02-19 01:23:00+00:00
832998151111966721,13377,2220,8768043,145816,2017-02-18 17:00:10+00:00
832769181346996225,0,39,8768043,145816,2017-02-18 01:50:19+00:00
832757312314028032,16990,3657,8768043,145816,2017-02-18 01:03:09+00:00
832682457690300417,11984,2946,8768043,145816,2017-02-17 20:05:43+00:00
832645525019123713,2956,535,8768043,145816,2017-02-17 17:38:57+00:00
832636094638288896,15984,2815,8768043,145816,2017-02-17 17:01:29+00:00
832397543355072512,12070,2237,8768043,145816,2017-02-17 01:13:34+00:00
832369877331693569,17338,3218,8768043,145816,2017-02-16 23:23:38+00:00
832273440279240704,11455,2360,8768043,145816,2017-02-16 17:00:25+00:00
832215909146226688,0,6262,8768043,145816,2017-02-16 13:11:49+00:00
832215726631055365,0,9425,8768043,145816,2017-02-16 13:11:05+00:00
832088576586297345,64,2,8768043,145816,2017-02-16 04:45:50+00:00
832040443403784192,0,9717,8768043,145816,2017-02-16 01:34:34+00:00
832032802820481025,18042,4705,8768043,145816,2017-02-16 01:04:13+00:00
831939777352105988,24237,6201,8768043,145816,2017-02-15 18:54:34+00:00
831926988323639298,342,34,8768043,145816,2017-02-15 18:03:45+00:00
831911600680497154,27880,6575,8768043,145816,2017-02-15 17:02:36+00:00
831670449226514432,10548,1843,8768043,145816,2017-02-15 01:04:21+00:00
831650051525054464,7221,1952,8768043,145816,2017-02-14 23:43:18+00:00
831552930092285952,9070,2334,8768043,145816,2017-02-14 17:17:22+00:00
831322785565769729,9357,1570,8768043,145816,2017-02-14 02:02:51+00:00
831315979191906304,6608,1135,8768043,145816,2017-02-14 01:35:49+00:00
831309418084069378,11870,2485,8768043,145816,2017-02-14 01:09:44+00:00
831262627380748289,12031,2068,8768043,145816,2017-02-13 22:03:49+00:00
830956169170665475,8065,1515,8768043,145816,2017-02-13 01:46:03+00:00
830583320585068544,67555,16975,8768044,145816,2017-02-12 01:04:29+00:00
830173239259324417,0,5756,8768044,145816,2017-02-10 21:54:58+00:00
830097400375152640,9918,2985,8768044,145816,2017-02-10 16:53:37+00:00
829878982036299777,0,5089,8768044,145816,2017-02-10 02:25:42+00:00
829861396166877184,12360,1976,8768044,145816,2017-02-10 01:15:49+00:00
829501995190984704,32110,10728,8768044,145816,2017-02-09 01:27:41+00:00
829449946868879360,10570,2052,8768044,145816,2017-02-08 22:00:52+00:00
829141528400556032,24686,7446,8768044,145816,2017-02-08 01:35:19+00:00
829011960981237760,53706,16495,8768044,145816,2017-02-07 17:00:28+00:00
828801551087042563,0,3456,8768044,145816,2017-02-07 03:04:22+00:00
828770345708580865,25874,5941,8768044,145816,2017-02-07 01:00:22+00:00
828708714936930305,36935,11325,8768044,145816,2017-02-06 20:55:28+00:00
828650029636317184,9625,1367,8768044,145816,2017-02-06 17:02:17+00:00
828409743546925057,6423,1179,8768044,145816,2017-02-06 01:07:28+00:00
828408677031882754,7767,1306,8768044,145816,2017-02-06 01:03:14+00:00
828381636999917570,12741,2244,8768044,145816,2017-02-05 23:15:47+00:00
828376505180889089,7465,1087,8768044,145816,2017-02-05 22:55:23+00:00
828372645993398273,12699,2982,8768044,145816,2017-02-05 22:40:03+00:00
828361771580813312,2221,173,8768044,145816,2017-02-05 21:56:51+00:00
828046555563323392,11910,2912,8768044,145816,2017-02-05 01:04:17+00:00
828011680017821696,10472,2174,8768044,145816,2017-02-04 22:45:42+00:00
827933404142436356,20355,5317,8768044,145816,2017-02-04 17:34:40+00:00
827653905312006145,15673,3059,8768044,145816,2017-02-03 23:04:02+00:00
827600520311402496,7530,955,8768044,145816,2017-02-03 19:31:54+00:00
827324948884643840,16061,3103,8768044,145816,2017-02-03 01:16:53+00:00
827199976799354881,10705,2258,8768044,145816,2017-02-02 17:00:17+00:00
826958653328592898,21860,5089,8768044,145816,2017-02-02 01:01:21+00:00
826848821049180160,36833,10320,8768044,145816,2017-02-01 17:44:55+00:00
826615380357632002,0,4040,8768044,145816,2017-02-01 02:17:19+00:00
826598799820865537,5184,257,8768044,145816,2017-02-01 01:11:25+00:00
826598365270007810,10181,2381,8768044,145816,2017-02-01 01:09:42+00:00
826476773533745153,18655,4258,8768044,145816,2017-01-31 17:06:32+00:00
826240494070030336,13476,2645,8768044,145816,2017-01-31 01:27:39+00:00
826204788643753985,4945,938,8768044,145816,2017-01-30 23:05:46+00:00
826115272272650244,15865,3184,8768044,145816,2017-01-30 17:10:04+00:00
825876512159186944,10616,1903,8768044,145816,2017-01-30 01:21:19+00:00
825829644528148480,12907,2522,8768044,145816,2017-01-29 22:15:05+00:00
825535076884762624,57553,17782,8768044,145816,2017-01-29 02:44:34+00:00
825147591692263424,18565,4612,8768044,145816,2017-01-28 01:04:51+00:00
825120256414846976,0,1284,8768044,145816,2017-01-27 23:16:13+00:00
825026590719483904,6397,1284,8768044,145816,2017-01-27 17:04:02+00:00
824796380199809024,0,5583,8768697,145817,2017-01-27 01:49:15+00:00
824775126675836928,15158,3578,8768044,145816,2017-01-27 00:24:48+00:00
824663926340194305,10246,1771,8768044,145816,2017-01-26 17:02:56+00:00
824325613288833024,11986,10680,8768044,145816,2017-01-25 18:38:36+00:00
824297048279236611,15282,3934,8768044,145816,2017-01-25 16:45:05+00:00
824025158776213504,4897,606,8768044,145816,2017-01-24 22:44:42+00:00
823939628516474880,10781,2751,8768044,145816,2017-01-24 17:04:50+00:00
823719002937630720,0,11393,8768044,145816,2017-01-24 02:28:08+00:00
823699002998870016,14187,2561,8768044,145816,2017-01-24 01:08:40+00:00
823581115634085888,13235,2671,8768044,145816,2017-01-23 17:20:14+00:00
823333489516937216,710,25,8768045,145816,2017-01-23 00:56:15+00:00
823322678127919110,15972,4101,8768045,145816,2017-01-23 00:13:17+00:00
823269594223824897,0,10062,8768045,145816,2017-01-22 20:42:21+00:00
822975315408461824,17572,3515,8768045,145816,2017-01-22 01:12:59+00:00
822872901745569793,133666,44056,8768045,145816,2017-01-21 18:26:02+00:00
822859134160621569,13497,2329,8768045,145816,2017-01-21 17:31:20+00:00
